id,class,segmentation
case9_day22_slice_0074,large_bowel,22483 8 22840 13 23198 16 23557 18 23916 21 24276 24 24636 26 24997 27 25357 28 25718 29 26079 29 26441 29 26714 3 26802 29 27072 7 27164 28 27431 9 27526 3 27534 18 27789 12 27895 18 28147 15 28255 18 28505 18 28615 18 28864 20 28976 17 29224 21 29337 16 29583 22 29698 15 29942 24 30059 13 30301 26 30420 11 30659 29 30782 8 31018 31 31144 5 31377 32 31736 34 32096 37 32456 39 32816 40 33176 40 33537 39 33897 39 34257 39 34617 39 34977 9 34987 29 35337 8 35347 29 35697 8 35707 29 36058 6 36067 29 36419 4 36428 28 36788 28 37149 27 37510 26 37871 25 38237 18 38597 18 38957 18 39316 19 39676 18 40036 18 40396 18 40755 19 41115 19 41475 19 41835 19 42195 19 42554 21 42914 21 43275 21 43635 21 43995 22 44355 22 44715 21 45076 20 45438 6 45450 4
case9_day22_slice_0074,small_bowel,43661 6 44020 12 44379 13 44739 14 45098 15 45458 15 45819 14 46179 13 46539 11 46899 9 47259 8 47619 8 47979 8 48339 9 48699 9 49060 9 49420 10 49780 11 50141 11 50502 12 50862 13 51223 13 51584 12 51945 11 52306 10 52666 10 53027 8 53390 3
case9_day22_slice_0074,stomach,35444 1 35798 10 36157 12 36517 13 36878 12 37240 10 37601 8 39707 2 40065 6 40424 8 40782 11 41141 13 41501 14 41861 14 42220 15 42580 15 42941 13 43302 10 43663 4
case9_day22_slice_0075,large_bowel,21710 5 22069 7 22118 6 22429 8 22475 16 22788 9 22834 19 23148 9 23194 20 23509 7 23554 21 23869 7 23914 22 24231 3 24274 24 24635 25 24995 27 25356 28 25717 29 26078 30 26440 30 26714 3 26803 28 27072 7 27165 7 27173 19 27431 8 27526 4 27535 18 27789 11 27896 17 28147 14 28256 17 28505 17 28616 17 28865 18 28977 16 29224 20 29338 15 29583 22 29699 14 29943 22 30060 13 30302 25 30421 11 30659 30 30782 9 31017 32 31145 4 31376 34 31735 36 32095 37 32455 38 32815 39 33175 39 33535 40 33895 39 34255 38 34616 35 34976 34 35336 33 35696 9 35707 22 36057 8 36067 23 36418 6 36427 23 36780 2 36788 23 37149 23 37509 24 37870 24 38232 23 38596 19 38956 19 39316 19 39675 20 40035 19 40395 19 40755 18 41115 18 41475 19 41835 19 42194 20 42554 20 42914 21 43274 21 43634 22 43994 23 44354 23 44714 23 45073 24 45434 22 45794 12
case9_day22_slice_0075,small_bowel,43663 5 44021 9 44381 10 44740 12 45100 12 45459 13 45819 13 46179 12 46539 11 46899 10 47259 9 47619 9 47979 9 48339 9 48700 8 49060 9 49420 9 49781 9 50141 9 50501 10 50862 10 51222 12 51583 12 51943 13 52304 12 52665 11 53026 10 53387 9 53749 6 54112 1
case9_day22_slice_0075,stomach,
case9_day22_slice_0076,large_bowel,20629 5 20987 9 21346 11 21705 12 22062 15 22114 12 22418 19 22473 16 22776 21 22833 19 23134 23 23192 21 23494 23 23552 22 23853 23 23913 22 24213 22 24273 24 24573 21 24634 25 24933 9 24994 27 25293 7 25355 28 25654 5 25716 28 26016 1 26077 30 26439 30 26715 2 26802 29 27073 5 27164 29 27431 8 27525 6 27536 17 27789 11 27886 4 27897 17 28146 14 28257 17 28505 16 28617 17 28864 17 28978 17 29224 18 29338 18 29583 20 29699 18 29943 21 30060 18 30301 25 30421 17 30657 31 30783 15 31016 33 31146 13 31375 35 31510 9 31735 35 31871 7 32094 37 32231 7 32454 37 32592 5 32814 38 33174 39 33534 39 33894 39 34032 11 34254 38 34391 14 34614 37 34751 14 34974 36 35110 16 35334 36 35470 17 35695 35 35831 17 36056 10 36067 23 36192 18 36417 7 36428 22 36553 19 36780 2 36788 22 36918 16 37149 22 37284 11 37509 23 37647 8 37870 23 38009 5 38231 23 38596 19 38956 19 39316 19 39675 20 40035 19 40395 19 40755 18 41115 18 41475 18 41835 18 42194 20 42554 20 42914 21 43274 21 43634 23 43994 24 44353 25 44713 26 45073 25 45433 25 45793 23 46154 13 46171 2 46518 4
case9_day22_slice_0076,small_bowel,43666 2 44025 5 44384 7 44743 8 45103 9 45462 9 45822 9 46181 10 46541 9 46900 10 47260 9 47620 8 47980 8 48340 8 48700 9 49061 8 49421 8 49781 9 50141 9 50501 9 50862 9 51222 12 51582 15 51943 15 52303 15 52664 15 53025 14 53386 12 53748 10 54111 5
case9_day22_slice_0076,stomach,
case9_day22_slice_0077,large_bowel,20285 1 20626 10 20644 4 20985 12 21003 5 21035 3 21344 14 21363 5 21393 7 21702 17 21724 4 21752 9 22058 21 22084 4 22111 15 22416 23 22471 17 22774 25 22831 19 23133 26 23191 21 23492 26 23552 20 23851 27 23912 22 24211 26 24273 23 24571 25 24633 25 24931 24 24994 26 25291 20 25354 28 25651 11 25715 28 26013 8 26076 30 26375 4 26437 32 26800 32 27073 4 27162 12 27176 17 27432 6 27523 9 27538 16 27789 10 27884 8 27898 17 28146 13 28245 6 28258 17 28505 15 28606 4 28619 17 28864 16 28979 18 29224 17 29340 18 29583 18 29701 17 29942 20 30061 18 30299 27 30422 17 30656 32 30784 15 31015 33 31149 10 31375 34 31510 9 31734 35 31871 8 32094 36 32231 7 32454 36 32592 5 32813 38 33173 39 33318 3 33533 39 33672 11 33893 39 34030 15 34253 39 34389 17 34613 38 34749 18 34973 38 35109 19 35333 38 35469 21 35694 36 35830 22 36054 36 36191 23 36416 9 36428 22 36552 23 36788 22 36915 21 37149 22 37284 13 37509 22 37648 8 37870 22 38010 6 38230 23 38372 3 38592 22 38956 18 39316 18 39676 17 40035 18 40395 17 40755 17 41115 17 41474 18 41834 19 42194 19 42554 20 42914 21 43274 22 43634 23 43994 24 44353 26 44713 26 45073 26 45432 26 45793 24 46154 21 46515 15
case9_day22_slice_0077,small_bowel,49066 3 49425 6 49784 9 50144 10 50504 11 50864 12 51224 13 51584 13 51944 14 52304 15 52664 16 53025 16 53385 16 53745 16 54106 14 54467 13 54828 9
case9_day22_slice_0077,stomach,
case9_day22_slice_0078,large_bowel,19922 6 20267 8 20278 12 20625 26 20984 27 21034 5 21342 30 21392 9 21699 33 21752 10 22057 35 22111 16 22415 37 22471 17 22773 39 22831 19 23132 29 23163 9 23191 20 23491 29 23524 7 23552 20 23850 30 23886 3 23912 20 24210 29 24273 21 24569 30 24633 23 24929 29 24993 25 25289 28 25354 26 25650 23 25714 28 26010 16 26075 30 26371 12 26436 35 26734 7 26798 35 27074 1 27097 1 27161 13 27178 16 27432 5 27523 9 27539 16 27790 8 27884 7 27900 15 28147 12 28245 6 28260 16 28506 13 28608 1 28620 16 28865 15 28981 16 29224 16 29341 17 29583 17 29701 18 29941 20 30062 17 30298 24 30423 16 30656 29 30784 15 31015 31 31149 11 31375 32 31511 8 31734 33 31871 8 32093 35 32232 6 32453 36 32593 4 32813 36 33172 38 33315 7 33532 39 33671 13 33892 39 34030 15 34252 39 34389 17 34612 38 34749 18 34972 38 35109 20 35332 38 35469 23 35693 36 35830 24 36053 36 36190 25 36414 36 36553 24 36775 9 36789 21 36917 20 37150 20 37286 12 37511 20 37648 9 37872 18 38010 7 38234 10 38248 1 38371 5 38597 7 38957 7 39317 8 39677 8 40036 9 40395 10 40755 10 41114 12 41474 13 41834 16 42194 18 42553 20 42913 22 43273 23 43633 24 43993 25 44353 25 44713 26 45073 25 45433 25 45793 23 46153 22 46514 19 46876 14
case9_day22_slice_0078,small_bowel,49064 5 49423 7 49783 8 50143 9 50503 9 50863 10 51223 11 51583 13 51943 16 52304 17 52664 17 53024 17 53384 18 53745 16 54106 15 54467 13 54829 10
case9_day22_slice_0078,stomach,
case9_day22_slice_0079,large_bowel,19920 10 20267 25 20625 27 20983 30 21034 5 21340 33 21393 8 21698 35 21752 11 22056 37 22112 14 22414 39 22471 17 22772 40 22832 17 23131 41 23192 18 23490 41 23552 19 23849 33 23883 7 23913 19 24209 32 24245 4 24273 19 24569 31 24633 19 24929 30 24994 18 25289 29 25354 18 25649 28 25714 18 26010 26 26075 17 26108 2 26370 23 26436 16 26466 7 26732 18 26798 14 26825 9 27094 7 27159 13 27184 11 27433 3 27523 8 27543 12 27791 6 27885 5 27902 14 28148 10 28262 14 28506 13 28622 15 28865 14 28982 15 29224 16 29342 16 29583 17 29702 17 29941 20 30062 17 30299 23 30423 17 30657 26 30785 15 31016 29 31149 11 31375 30 31510 9 31734 32 31871 8 32093 33 32232 6 32452 35 32593 4 32812 35 33171 37 33314 9 33531 38 33671 14 33891 38 34030 16 34251 38 34389 18 34611 38 34749 18 34971 37 35108 21 35331 37 35469 25 35692 35 35829 27 36052 29 36190 27 36412 20 36552 26 36773 12 36923 15 37135 4 37287 11 37649 9 38010 8 38372 6 38734 3 40755 6 41115 8 41474 11 41834 13 42194 18 42554 19 42914 20 43274 21 43634 22 43994 23 44354 23 44713 25 45073 24 45433 24 45793 23 46153 22 46514 20 46875 18 47237 14
case9_day22_slice_0079,small_bowel,51587 3 51945 6 52305 8 52665 10 53025 11 53385 12 53746 12 54106 12 54467 11 54829 8 55194 1
case9_day22_slice_0079,stomach,
case9_day22_slice_0080,large_bowel,19563 7 19917 15 20268 24 20625 28 20981 32 21035 4 21339 34 21393 8 21697 36 21753 10 22054 38 22112 14 22413 39 22472 16 22772 40 22832 17 23131 40 23193 17 23490 41 23553 18 23849 41 23913 18 24209 40 24274 18 24569 34 24606 1 24634 18 24929 34 24994 18 25289 35 25354 18 25649 35 25715 17 26010 33 26075 17 26107 4 26370 33 26436 16 26466 7 26732 30 26798 13 26824 11 27093 20 27160 11 27184 12 27455 9 27522 8 27543 13 27791 5 27902 15 28149 8 28262 15 28507 11 28622 15 28866 12 28982 16 29225 14 29342 17 29584 16 29702 18 29942 19 30063 17 30300 22 30424 17 30658 25 30787 14 31016 28 31149 12 31374 31 31510 10 31733 33 31871 9 32092 34 32231 8 32451 35 32592 7 32811 36 32953 11 33170 38 33314 12 33530 38 33673 15 33890 39 34031 17 34250 38 34390 19 34610 38 34750 20 34970 37 35110 21 35330 26 35470 24 35690 24 35831 25 36051 22 36192 25 36411 16 36555 23 36772 12 36927 11 37133 8 37289 9 37496 2 37650 8 38011 7 38373 5 38735 2 40756 3 41115 6 41475 8 41835 11 42195 17 42554 19 42914 20 43274 21 43634 21 43994 22 44354 22 44714 23 45073 24 45433 23 45793 23 46153 22 46514 21 46875 20 47237 19 47602 14 47963 13 48324 12 48685 11 49047 8 49409 5
case9_day22_slice_0080,small_bowel,30001 8 30360 10 30719 12 31079 13 31440 13 31807 7 32168 6 32529 6 32890 6 33250 6 33611 6 33970 7 34330 7 34690 7 35050 6 35409 6 35769 6 36129 5 36489 5 36850 4 37211 2 51230 6 51588 10 51947 12 52306 14 52665 16 53025 17 53385 17 53745 17 54106 16 54466 15 54827 13 55190 8
case9_day22_slice_0080,stomach,
case9_day22_slice_0081,large_bowel,19563 8 19914 18 20267 26 20623 30 20979 34 21036 3 21337 36 21394 8 21695 38 21753 10 22053 39 22113 12 22412 40 22473 14 22771 41 22833 16 23130 41 23193 17 23490 41 23553 17 23849 41 23914 17 24209 41 24274 17 24569 40 24634 18 24929 38 24995 17 25289 36 25355 17 25650 35 25715 16 26010 35 26076 15 26107 6 26371 33 26437 14 26465 9 26732 31 26798 12 26824 11 27093 29 27160 9 27183 13 27454 13 27470 2 27526 2 27543 14 27816 8 27902 15 28150 4 28261 17 28509 6 28621 18 28868 8 28981 19 29226 11 29342 19 29584 14 29702 19 29942 18 30063 18 30300 22 30424 18 30659 23 30787 15 31017 25 31148 14 31374 28 31509 13 31732 29 31870 11 32091 25 32118 2 32231 9 32451 23 32591 10 32810 24 32952 13 33170 23 33313 14 33530 23 33673 16 33889 24 34032 18 34249 24 34390 20 34609 25 34750 21 34970 24 35110 23 35330 23 35471 24 35690 21 35833 24 36050 17 36201 16 36410 14 36566 12 36771 12 36930 8 37132 10 37291 8 37493 7 37652 7 37854 4 38013 6 38374 5 38736 3 41117 3 41476 6 41836 9 42196 15 42555 17 42915 19 43275 19 43635 20 43995 21 44355 21 44714 23 45074 23 45434 23 45794 22 46154 22 46515 21 46876 20 47239 18 47602 15 47962 16 48323 15 48684 14 49046 12 49407 11 49770 7 50132 4
case9_day22_slice_0081,small_bowel,29275 5 29635 8 29995 14 30355 15 30716 15 31077 15 31438 15 31805 9 32167 8 32528 7 32889 7 33249 8 33609 8 33969 8 34329 8 34689 8 35049 8 35409 7 35769 7 36129 6 36489 6 36849 6 37209 5 37569 5 37929 4 38289 4 40457 3 40816 6 41176 8 41536 10 41896 12 42257 12 42618 12 42978 12 43339 12 43699 13 44058 14 44418 14 44777 15 45137 15 45496 15 45856 13 46216 12 46576 10 46935 10 47294 10 47654 9 48013 9 48372 9 48732 7 49091 7 49451 7 49811 5 50172 3 51231 4 51589 9 51948 12 52307 14 52667 15 53026 17 53386 19 53746 19 54106 20 54467 18 54827 17 55188 12 55551 7
case9_day22_slice_0081,stomach,
case9_day22_slice_0082,large_bowel,19557 14 19914 18 20264 29 20620 34 20976 38 21036 2 21335 39 21395 7 21694 39 21754 9 22052 41 22113 12 22411 41 22473 14 22771 41 22833 15 23130 42 23194 15 23490 41 23554 16 23849 42 23914 16 24209 42 24274 17 24569 41 24634 17 24929 41 24995 16 25289 37 25355 16 25649 36 25715 16 26010 35 26076 14 26107 6 26371 34 26437 13 26465 9 26732 32 26798 11 26823 12 27093 29 27161 7 27182 14 27454 14 27471 2 27542 15 27815 11 27901 17 28177 7 28261 18 28621 20 28980 21 29222 5 29340 22 29581 7 29700 22 29940 9 30061 22 30300 9 30315 6 30422 21 30660 9 30675 7 30784 19 31019 10 31035 7 31145 18 31375 15 31396 6 31506 17 31733 17 31759 2 31866 16 32092 18 32226 16 32451 19 32586 16 32810 20 32946 19 33170 20 33306 21 33530 20 33666 23 33890 21 34026 24 34250 21 34386 25 34610 22 34747 25 34970 21 35108 25 35330 21 35470 25 35689 20 35833 2 35836 20 36049 17 36200 18 36410 14 36567 11 36770 14 36930 9 37130 13 37292 8 37491 11 37653 7 37851 10 38014 7 38212 8 38375 6 38573 6 38736 6 39097 6 39457 6 39818 6 40179 5 40540 5 40900 5 41260 6 41621 6 41837 4 41981 8 42196 6 42342 8 42556 11 42703 8 42916 15 43064 8 43276 17 43425 7 43636 19 43787 5 43996 20 44149 2 44356 21 44716 22 45076 22 45435 22 45795 22 46155 22 46516 20 46877 20 47239 18 47602 15 47962 16 48323 15 48683 15 49044 14 49405 13 49767 10 50128 9 50491 5
case9_day22_slice_0082,small_bowel,28915 3 29274 6 29633 10 29993 13 30354 14 30714 16 31075 16 31436 17 31805 9 32167 8 32528 7 32889 7 33249 7 33609 7 33969 8 34329 8 34689 8 35049 7 35409 7 35769 7 36129 6 36489 6 36849 6 37208 7 37568 7 37928 6 38289 5 38649 4 40456 5 40815 8 41175 10 41535 12 41895 14 42255 15 42616 14 42977 14 43337 15 43697 15 44057 16 44417 16 44776 16 45136 16 45496 15 45856 13 46215 13 46575 11 46935 10 47294 10 47653 10 48013 10 48372 10 48731 9 49091 8 49450 8 49811 6 50171 4 51591 6 51949 10 52308 12 52668 14 53027 16 53387 18 53747 18 54107 19 54467 18 54827 18 55188 15 55549 10
case9_day22_slice_0082,stomach,
case9_day22_slice_0083,large_bowel,19557 14 19906 4 19914 19 20262 32 20618 37 20975 40 21334 41 21395 5 21693 42 21749 13 22052 43 22108 16 22411 44 22468 18 22770 44 22828 19 23130 44 23188 20 23489 45 23548 20 23849 44 23908 21 24208 45 24270 20 24567 45 24633 17 24926 45 24993 17 25283 45 25354 16 25642 44 25714 16 26002 44 26074 16 26109 3 26362 43 26435 14 26465 10 26722 42 26796 13 26823 13 27082 31 27159 9 27182 14 27443 6 27453 14 27523 2 27541 16 27815 11 27901 18 28177 7 28261 19 28540 2 28621 20 28980 22 29340 23 29582 5 29700 23 29941 6 30061 22 30300 8 30315 5 30422 22 30660 8 30675 6 30783 21 31020 8 31035 6 31144 20 31379 9 31398 2 31505 18 31735 14 31865 18 32093 16 32225 18 32452 17 32585 18 32811 18 32945 20 33171 18 33305 22 33531 18 33665 23 33890 20 34025 24 34250 20 34386 24 34610 20 34746 25 34970 20 35108 24 35329 20 35471 23 35689 18 35836 20 36049 17 36201 16 36409 16 36565 14 36769 16 36929 10 37129 15 37292 8 37490 13 37653 8 37850 13 38014 7 38210 12 38375 7 38570 10 38736 7 38931 8 39097 7 39292 6 39458 7 39818 7 40179 7 40540 6 40900 6 41260 7 41620 8 41981 7 42341 9 42702 9 43063 9 43424 9 43652 4 43785 8 44011 6 44146 8 44368 10 44508 5 44722 16 44870 3 45081 17 45441 17 45800 18 45953 3 46160 17 46312 5 46520 17 46672 5 46880 17 47032 5 47241 16 47392 4 47601 16 47962 16 48323 15 48683 15 49044 14 49405 12 49767 10 50128 9 50489 6
case9_day22_slice_0083,small_bowel,28913 5 29272 7 29632 8 29992 11 30352 13 30713 14 31074 15 31435 5 31442 8 31805 7 31830 2 32167 6 32187 6 32528 6 32545 8 32889 5 32904 9 33249 6 33263 9 33609 6 33623 8 33969 6 33982 8 34329 6 34343 5 34689 6 34703 3 35049 6 35409 5 35769 5 36128 7 36488 7 36848 7 37208 8 37568 8 37928 8 38288 7 38649 5 40097 4 40456 7 40815 9 41174 12 41534 14 41894 16 42254 17 42615 16 42975 17 43336 16 43696 17 44056 17 44416 17 44776 16 45135 17 45495 15 45855 14 46215 13 46575 11 46934 11 47294 11 47653 11 48012 11 48371 11 48731 10 49090 9 49450 8 49810 7 50171 5 51591 5 51949 9 52308 12 52668 13 53027 16 53387 18 53747 18 54107 18 54467 18 54827 17 55188 15 55549 11 55913 5
case9_day22_slice_0083,stomach,
case9_day22_slice_0084,large_bowel,19557 15 19906 2 19914 21 20261 35 20617 39 20975 42 21032 3 21333 44 21387 11 21692 45 21746 14 22051 45 22106 16 22410 46 22466 17 22770 46 22826 19 23129 47 23186 20 23488 47 23546 21 23848 47 23906 22 24206 49 24267 22 24565 49 24628 21 24923 50 24990 20 25281 50 25351 19 25640 47 25712 17 25999 47 26072 17 26359 46 26432 17 26464 10 26719 34 26756 8 26793 16 26823 13 27079 30 27155 14 27182 15 27439 28 27520 7 27542 16 27800 26 27901 18 28161 7 28178 6 28261 19 28621 21 28981 21 29340 23 29701 22 29941 3 30061 23 30300 5 30422 22 30660 6 30784 20 31019 7 31144 20 31379 7 31505 19 31738 8 31864 20 32096 10 32224 19 32454 11 32584 20 32813 12 32945 20 33172 13 33305 22 33532 13 33665 23 33892 13 34025 24 34251 15 34385 24 34611 15 34746 24 34970 16 35108 23 35330 16 35471 21 35690 16 35840 15 36049 17 36203 15 36409 16 36565 14 36769 16 36928 12 37129 16 37292 9 37489 15 37653 8 37850 13 38014 8 38210 12 38375 8 38570 11 38736 7 38930 10 39097 7 39291 8 39457 8 39654 3 39818 8 40179 7 40539 8 40900 7 41260 7 41620 8 41980 8 42340 9 42701 9 43062 10 43422 12 43652 4 43783 11 44011 6 44144 11 44349 2 44370 8 44506 8 44707 6 44729 9 44868 5 45066 7 45085 13 45426 7 45443 15 45786 7 45802 16 45953 5 46146 7 46162 16 46312 6 46506 7 46521 17 46671 7 46866 6 46881 16 47031 7 47227 4 47241 16 47391 6 47599 18 47752 4 47958 20 48318 19 48678 19 49039 18 49403 14 49765 11 50127 9 50488 6 50850 2
case9_day22_slice_0084,small_bowel,28553 4 28912 5 29272 6 29632 6 29992 6 30352 6 30713 5 31074 4 32188 4 32547 6 32906 8 33265 9 33625 8 33984 9 34344 8 34704 7 35064 5 35425 2 36490 7 36849 9 37209 9 37568 10 37928 10 38288 10 38649 9 39009 9 39370 9 39730 11 40091 12 40452 13 40812 14 41173 15 41533 17 41893 18 42253 18 42614 18 42974 18 43335 18 43696 17 44057 16 44417 16 44777 15 45136 15 45495 15 45855 14 46215 13 46574 13 46934 12 47293 12 47653 11 48012 11 48371 11 48731 10 49090 10 49450 9 49810 8 50170 6 50531 3 51590 5 51949 9 52308 12 52667 15 53027 17 53387 18 53746 19 54106 19 54467 18 54827 17 55188 14 55549 11 55910 9
case9_day22_slice_0084,stomach,
case9_day22_slice_0085,large_bowel,19557 18 19914 22 20261 36 20618 39 20672 2 20975 42 21027 10 21333 44 21386 13 21692 45 21746 14 22051 46 22105 16 22410 47 22465 17 22770 47 22825 18 23129 47 23185 19 23488 48 23546 19 23846 50 23906 21 24205 50 24266 22 24563 52 24627 21 24921 54 24988 21 25280 54 25349 20 25639 54 25710 19 25998 49 26070 19 26358 36 26395 10 26430 19 26465 7 26718 33 26758 5 26790 19 26824 11 27078 31 27151 18 27183 13 27438 30 27511 17 27542 15 27798 28 27872 15 27902 16 28159 14 28242 2 28262 18 28520 10 28622 19 28981 22 29341 22 29701 23 29940 4 30062 22 30299 6 30423 21 30659 6 30784 20 31019 6 31145 19 31379 6 31505 19 31739 6 31865 19 32098 7 32225 19 32457 8 32585 19 32816 9 32945 20 33174 11 33305 22 33533 12 33665 23 33893 12 34025 23 34252 13 34386 23 34611 15 34747 23 34970 16 35109 21 35330 16 35478 13 35690 16 35842 10 36050 16 36203 15 36410 15 36565 15 36769 16 36927 14 37129 16 37290 11 37490 14 37652 9 37850 13 38013 9 38210 12 38374 8 38570 11 38735 8 38931 9 39096 8 39292 7 39457 8 39818 8 40179 8 40539 9 40899 9 41260 8 41620 8 41980 9 42340 9 42700 10 43061 12 43422 13 43783 12 43988 5 44012 4 44144 11 44347 7 44371 6 44505 10 44706 9 44730 7 44866 8 45065 10 45088 11 45228 5 45424 11 45443 18 45595 3 45780 15 45802 20 45954 5 46138 17 46161 21 46312 7 46497 17 46521 21 46671 8 46856 17 46880 21 47031 8 47216 16 47239 22 47391 7 47576 15 47598 22 47751 6 47937 13 47957 23 48299 10 48317 23 48677 23 49038 21 49399 20 49762 14 50124 11 50485 9 50846 7 51208 3
case9_day22_slice_0085,small_bowel,28193 3 28552 5 28912 5 29272 5 29632 5 29992 5 30353 4 30715 2 32549 4 32907 7 33266 8 33626 8 33985 9 34344 9 34703 10 35061 11 35419 11 35778 10 36136 9 36493 11 36851 11 37210 11 37570 10 37930 10 38290 10 38650 10 39010 11 39370 12 39730 13 40090 15 40451 16 40812 17 41172 18 41533 18 41893 19 42253 19 42613 20 42974 19 43334 18 43696 14 44057 12 44417 12 44777 12 45136 13 45495 14 45855 13 46215 13 46574 13 46934 12 47294 11 47653 11 48012 11 48371 11 48731 10 49088 12 49447 12 49805 13 50164 12 50522 13 50881 13 51241 12 51588 8 51600 12 51947 24 52307 23 52666 22 53026 21 53386 19 53746 19 54106 19 54466 18 54827 17 55187 15 55548 12 55909 9
